User_ID,Title_ID,Watch_Date,Watch_Time_Minutes,Device,Country,Rating
U0224,T0152,2023-12-21,23.63,TV,Australia,2.6
U0506,T0016,2024-03-14,21.61,TV,Brazil,3.1
U0028,T0163,2023-02-07,5.58,Tablet,USA,1.2
U0224,T0143,2023-02-14,36.43,Laptop,UK,3.8
U0605,T0168,2024-06-01,29.04,TV,Brazil,
U0987,T0165,2024-01-15,0.22,Laptop,Germany,1.3
U0588,T0072,2023-10-22,75.4,TV,UK,2.7
U0402,T0124,2023-02-19,21.44,Tablet,USA,3.4
U0770,T0047,2023-02-13,1.93,Laptop,Australia,1.5
U0646,T0016,2024-05-31,32.93,TV,Germany,3.1
U0423,T0163,2024-05-20,22.28,Tablet,USA,4.4
U0096,T0066,2024-04-05,27.84,Laptop,Germany,4.8
U0096,T0053,2023-05-02,88.92,Laptop,Australia,2.5
U0993,T0103,2023-02-11,42.55,Tablet,India,
U0348,T0174,2023-07-23,19.19,TV,Brazil,
U0363,T0185,2023-05-16,0.99,Mobile,Brazil,3.2
U0844,T0105,2024-02-08,4.68,TV,India,
U0061,T0007,2023-08-07,53.91,,Japan,2.7
U0871,T0086,2024-01-04,7.5,Laptop,Japan,
U0874,T0023,2023-07-28,19.15,Tablet,Canada,
U0255,T0031,2023-09-22,0.8,Laptop,Germany,4.7
U0509,T0133,2023-01-02,52.43,TV,UK,3.2
U0781,T0088,2023-01-27,11.43,Mobile,Japan,4.4
U0119,T0081,2023-01-04,3.06,Mobile,UK,
U0006,T0195,2024-05-29,4.08,Mobile,India,1.4
U0787,T0123,2024-02-19,123.88,TV,USA,2.4
U0722,T0088,2024-06-16,15.72,Tablet,Canada,
U0409,T0140,2023-03-28,4.3,TV,Japan,
U0267,T0075,2023-11-16,47.97,Tablet,USA,4.1
U0296,T0094,2024-02-13,7.11,TV,Australia,
U0145,T0173,2023-05-09,11.56,Mobile,Japan,4.5
U0136,T0055,2024-03-17,11.12,TV,USA,4.1
U0811,T0193,2023-02-08,16.9,Mobile,Australia,4.4
U0536,T0037,2023-11-06,28.19,Laptop,Brazil,
U0599,T0176,2023-05-26,9.66,TV,Brazil,3.0
U0411,T0118,2023-09-14,7.24,Mobile,India,2.8
U0282,T0176,2023-12-27,26.19,Mobile,Canada,1.7
U0555,T0066,2023-10-29,21.78,Laptop,Australia,3.6
U0311,T0006,2023-09-19,25.71,Mobile,India,4.1
U0926,T0134,2023-08-26,41.18,Laptop,USA,4.4
U0525,T0160,2023-12-04,72.96,Laptop,Brazil,4.0
U0618,T0118,2023-11-10,42.94,Laptop,Australia,
U0108,T0149,2024-06-25,0.62,Mobile,Germany,3.3
U0014,T0126,2023-06-12,58.33,Tablet,UK,3.1
U0816,T0157,2023-12-17,6.84,Mobile,India,3.9
U0675,T0078,2023-03-22,30.4,Tablet,Canada,
U0920,T0062,2023-06-13,29.78,TV,Australia,3.9
U0841,T0098,2024-06-19,24.7,Laptop,USA,2.5
U0914,T0194,2024-03-13,6.24,Tablet,Japan,1.6
U0318,T0141,2023-05-13,17.72,Tablet,Australia,1.5
U0591,T0073,2023-08-12,42.13,Tablet,  ,
U0939,T0021,2023-02-12,37.35,Tablet,Germany,1.1
U0239,T0084,2024-02-13,85.64,Mobile,India,
U0387,T0029,2024-02-04,37.22,TV,Canada,
U0302,T0081,2024-06-27,0.15,Laptop,USA,3.8
U0813,T0151,2023-12-05,23.8,Mobile,UK,3.8
U0229,T0020,2023-03-20,47.63,Tablet,India,1.1
U0914,T0175,2023-04-17,64.5,TV,Germany,
U0713,T0126,2024-05-23,10.95,Laptop,USA,1.2
U0728,T0114,2023-08-20,0.76,Mobile,Germany,
U0073,T0033,2023-07-03,56.28,Mobile,Germany,4.0
U0521,T0180,2023-08-02,28.71,Mobile,Japan,1.4
U0667,T0099,2024-05-18,15.58,Tablet,UK,
U0025,T0011,2024-04-13,5.06,Tablet,India,1.5
U0841,T0077,2023-07-24,7.42,Tablet,USA,4.2
U0454,T0022,2024-06-04,48.3,Laptop,Japan,2.3
U0001,T0022,2023-02-05,8.93,Tablet,India,
U0327,T0075,2024-05-10,13.87,Laptop,USA,2.6
U0464,T0094,2023-08-02,67.9,Mobile,Australia,1.7
U0260,T0106,2024-04-28,45.79,Tablet,Canada,
U0783,T0057,2023-04-06,7.98,Laptop,India,2.3
U0426,T0022,2023-03-07,47.07,Tablet,UK,
U0271,T0011,2023-09-05,48.27,Laptop,Germany,1.3
U0541,T0090,2023-06-15,4.32,Laptop,Brazil,
U0486,T0076,2023-07-27,30.5,TV,Australia,4.5
U0401,T0022,2023-01-31,34.06,TV,Japan,4.1
U0610,T0116,2024-01-22,29.59,Tablet,USA,
U0062,T0098,2023-03-04,7.46,Mobile,Brazil,3.0
U0208,T0177,2023-12-04,24.84,Laptop,UK,2.0
U0827,T0077,2024-04-30,0.97,Laptop,Japan,2.0
U0138,T0065,2023-08-18,11.75,Tablet,Japan,
U0290,T0049,2023-12-19,1.58,TV,India,3.6
U0007,T0100,2023-05-11,47.13,Mobile,Australia,
U0817,T0156,2024-03-17,3.67,Tablet,UK,4.7
U0386,T0064,2024-05-05,18.2,Tablet,Australia,2.5
U0258,T0005,2023-12-16,14.42,Tablet,USA,2.2
U0650,T0026,2024-06-06,75.14,Mobile,Japan,2.4
U0243,T0016,2024-02-13,12.93,Tablet,UK,1.2
U0593,T0192,2023-09-26,18.6,Laptop,USA,4.5
U0507,T0120,2024-02-12,2.06,Tablet,India,4.9
U0725,T0103,2023-01-12,29.32,TV,Japan,3.8
U0622,T0110,2023-06-18,1.52,Laptop,USA,2.0
U0554,T0017,2023-12-06,24.04,Mobile,Japan,4.5
U0788,T0008,2024-06-14,21.83,Mobile,Germany,3.6
U0273,T0023,2023-08-19,17.65,TV,UK,
U0635,T0184,2024-04-22,89.8,Mobile,Brazil,4.5
U0181,T0091,2023-10-15,4.25,TV,UK,5.0
U0266,T0010,2024-07-02,60.91,TV,Germany,3.1
U0395,T0079,2023-02-17,48.0,Laptop,Australia,4.6
U0262,T0096,2023-06-28,91.18,Laptop,UK,4.2
U0107,T0152,2023-04-25,14.58,Tablet,Japan,1.8
U0801,T0006,2024-07-03,4.37,TV,Brazil,
U0126,T0093,2024-02-18,7.63,Mobile,Canada,
U0217,T0045,2024-01-23,30.62,Laptop,Canada,3.1
U0508,T0096,2023-07-22,10.46,TV,Germany,3.6
U0221,T0010,2023-03-19,29.87,TV,Australia,4.5
U0736,T0110,2023-05-04,49.86,Laptop,UK,3.7
U0407,T0017,2024-06-19,21.99,Laptop,Japan,
U0403,T0015,2023-06-26,8.19,TV,UK,2.9
U0998,T0119,2023-07-05,47.12,Mobile,Germany,3.6
U0912,T0176,2024-03-09,2.82,Laptop,USA,
U0467,T0090,2023-04-15,54.52,Laptop,Japan,2.1
U0682,T0088,2024-01-03,14.94,Laptop,UK,3.1
U0709,T0042,2023-06-26,43.46,Mobile,Brazil,
U0612,T0068,2024-05-29,4.67,TV,USA,
U0194,T0090,2023-10-27,7.61,TV,India,
U0245,T0099,2023-09-15,64.23,Tablet,Germany,2.1
U0853,T0003,2023-04-09,54.73,TV,Brazil,
U0531,T0139,2023-07-10,10.59,Mobile,Canada,4.3
U0342,T0009,2023-03-28,4.83,Laptop,Canada,
U0992,T0102,2023-01-02,58.17,Laptop,USA,2.9
U0438,T0021,2023-07-22,40.66,TV,India,4.4
U0924,T0093,2023-11-01,6.57,Tablet,India,1.8
U0912,T0046,2023-10-31,2.02,Mobile,Brazil,1.0
U0229,T0069,2024-01-05,154.39,Mobile,India,4.0
U0742,T0031,2023-06-29,31.89,TV,USA,2.3
U0308,T0167,2024-02-18,15.44,Laptop,Brazil,
U0611,T0198,2023-03-12,5.63,Tablet,Brazil,
U0782,T0067,2024-04-04,2.96,Laptop,USA,3.8
U0492,T0161,2023-01-02,12.96,Tablet,Australia,3.9
U0379,T0081,2023-07-20,3.65,Mobile,USA,2.1
U0945,T0094,2023-08-10,150.97,Tablet,Germany,4.2
U0885,T0132,2023-07-17,11.24,Laptop,Japan,3.1
U0823,T0080,2023-08-24,29.23,Laptop,Australia,3.5
U0853,T0091,2023-11-04,29.04,Tablet,Germany,
U0520,T0102,2023-04-30,37.49,TV,Australia,
U0199,T0041,2023-05-16,66.99,Laptop,Japan,
U0579,T0057,2023-05-23,87.93,TV,Australia,
U0804,T0103,2023-01-24,59.93,Tablet,UK,
U0595,T0185,2023-10-29,18.37,Mobile,UK,
U0092,T0028,2023-06-29,36.13,Tablet,Japan,1.8
U0780,T0096,2023-12-16,69.62,TV,Australia,2.9
U0922,T0139,2023-06-23,40.18,TV,India,1.5
U0122,T0098,2023-04-07,19.25,Mobile,USA,1.6
U0607,T0014,2024-06-01,2.22,Mobile,USA,4.6
U0800,T0022,2024-01-12,15.63,Tablet,Germany,2.7
U0446,T0130,2023-03-04,0.15,Laptop,USA,
U0040,T0191,2023-11-14,44.16,TV,USA,
U0335,T0086,2023-10-04,29.87,Laptop,USA,3.8
U0206,T0117,2023-05-02,2.46,Tablet,India,
U0427,T0160,2023-01-01,47.44,,Japan,1.7
U0754,T0152,2023-04-21,13.73,TV,Brazil,2.3
U0647,T0045,2023-05-14,35.15,TV,Japan,4.9
U0611,T0183,2024-01-24,2.2,TV,Canada,2.2
U0502,T0176,2024-03-02,68.33,Tablet,UK,4.4
U0378,T0133,2023-11-06,4.58,Mobile,Australia,3.3
U0028,T0015,2023-03-18,30.85,Laptop,USA,1.3
U0916,T0128,2023-08-10,51.25,Laptop,USA,2.2
U0624,T0087,2023-11-03,14.63,Tablet,India,4.6
U0505,T0128,2023-08-01,3.78,Mobile,USA,3.3
U0035,T0146,2023-04-30,83.62,Tablet,India,4.2
U0998,T0048,2023-01-30,58.99,Tablet,India,4.1
U0989,T0164,2024-03-18,1.08,Mobile,Germany,5.0
U0560,T0119,2023-01-18,62.46,Tablet,Japan,2.6
U0565,T0089,2023-12-05,80.25,Tablet,Brazil,
U0100,T0172,2024-02-19,14.11,Mobile,UK,
U0033,T0152,2023-12-07,0.97,Laptop,Germany,4.6
U0580,T0075,2023-07-29,6.06,Tablet,India,3.5
U0241,T0114,2024-06-09,64.13,TV,Australia,
U0410,T0082,2024-05-24,30.3,Laptop,USA,3.7
U0369,T0093,2023-06-08,3.33,TV,Brazil,4.4
U0388,T0184,2024-06-27,105.8,TV,Germany,1.8
U0267,T0042,2023-05-28,21.94,TV,USA,
U0528,T0122,2024-06-27,3.65,Mobile,Brazil,
U0807,T0117,2023-11-29,19.98,Laptop,India,4.3
U0558,T0071,2023-02-16,36.95,Mobile,Japan,2.8
U0212,T0194,2023-03-26,2.95,Mobile,USA,3.2
U0569,T0125,2024-02-24,40.33,Tablet,Brazil,1.2
U0259,T0016,2024-06-16,23.21,Laptop,Canada,
U0263,T0068,2023-01-23,27.2,Tablet,Canada,
U0015,T0067,2023-11-24,40.94,TV,Canada,2.0
U0865,T0160,2024-01-31,17.39,TV,Japan,
U0003,T0093,2023-02-08,12.84,Tablet,Brazil,3.6
U0742,T0064,2023-05-19,16.93,Mobile,Germany,1.4
U0896,T0004,2023-10-19,41.64,Tablet,UK,4.5
U0717,T0025,2024-01-30,124.9,Mobile,Brazil,
U0442,T0196,2023-03-22,23.34,Tablet,Germany,1.6
U0985,T0129,2024-04-01,20.77,TV,Canada,
U0060,T0042,2023-07-15,16.76,Mobile,Canada,3.4
U0111,T0011,2024-05-23,18.63,Laptop,Canada,4.5
U0316,T0088,2024-06-11,9.0,Mobile,UK,3.8
U0614,T0063,2024-02-20,4.56,Tablet,UK,
U0422,T0097,2023-03-20,35.61,Mobile,Canada,4.2
U0732,T0171,2023-11-02,1.21,TV,USA,1.3
U0727,T0144,2023-08-01,84.44,Mobile,USA,2.8
U0846,T0177,2024-01-26,16.87,Tablet,Brazil,2.6
U0476,T0129,2023-09-09,28.67,Mobile,India,3.6
U0197,T0068,2024-02-02,21.08,Tablet,  ,2.2
U0403,T0064,2023-06-23,6.42,Mobile,USA,
U0271,T0190,2023-02-27,33.06,Tablet,India,5.0
U0748,T0073,2023-01-14,126.8,Tablet,Brazil,4.1
U0943,T0020,2023-10-04,12.76,Mobile,Canada,1.9
U0157,T0102,2023-12-06,3.88,Laptop,Japan,1.1
U0514,T0083,2024-05-17,7.2,Mobile,Japan,4.7
U0977,T0083,2023-02-21,32.59,Tablet,Canada,
U0936,T0064,2023-12-25,50.36,Laptop,Canada,2.3
U0566,T0036,2023-11-16,88.23,Tablet,Brazil,2.7
U0253,T0006,2023-11-22,24.35,Mobile,UK,1.8
U0565,T0121,2023-11-09,21.36,Mobile,Germany,
U0492,T0059,2023-06-25,0.03,TV,UK,1.6
U0078,T0068,2024-04-14,13.26,Mobile,Australia,1.4
U0664,T0126,2023-09-07,22.85,Tablet,UK,3.5
U0862,T0085,2024-05-17,63.16,TV,India,2.5
U0781,T0146,2024-01-24,23.48,Mobile,Brazil,1.9
U0905,T0191,2023-05-22,17.3,Tablet,Canada,1.1
U0116,T0024,2023-08-04,5.79,TV,Germany,4.3
U0190,T0058,2023-03-27,46.88,Tablet,India,2.9
U0695,T0109,2023-01-29,105.6,Tablet,  ,3.5
U0757,T0099,2023-05-17,9.26,Laptop,Japan,3.6
U0438,T0187,2023-02-24,14.53,Tablet,Japan,4.7
U0485,T0049,2024-06-14,10.36,Laptop,UK,3.7
U0447,T0175,2023-11-10,97.55,TV,Canada,1.1
U0459,T0052,2024-03-20,48.84,Tablet,Australia,3.8
U0724,T0063,2024-02-17,39.13,,India,3.0
U0969,T0018,2023-02-11,9.31,Laptop,Canada,
U0631,T0064,2023-10-17,49.19,Laptop,Brazil,4.8
U0365,T0136,2023-07-08,3.69,Mobile,USA,1.6
U0864,T0026,2024-05-10,33.87,TV,Germany,4.8
U0379,T0191,2023-08-17,3.49,Mobile,UK,3.2
U0828,T0059,2023-11-08,75.56,Mobile,India,4.6
U0973,T0040,2023-03-18,0.32,Laptop,Australia,
U0637,T0170,2024-04-27,0.65,Tablet,Germany,
U0424,T0021,2024-05-13,40.86,TV,Japan,3.4
U0540,T0042,2023-12-05,4.78,TV,Canada,3.0
U0925,T0032,2024-04-09,8.48,Mobile,India,4.7
U0507,T0026,2023-05-01,28.12,Tablet,Brazil,
U0529,T0027,2024-02-15,10.43,TV,UK,1.5
U0413,T0186,2023-07-02,42.01,Tablet,Brazil,
U0551,T0082,2023-10-20,16.01,Laptop,India,4.2
U0473,T0095,2024-05-23,16.01,Tablet,USA,1.1
U0662,T0010,2024-04-15,12.39,TV,Canada,
U0839,T0064,2024-05-24,24.76,Tablet,Germany,1.2
U0751,T0158,2024-05-14,11.87,Tablet,Germany,2.2
U0237,T0005,2024-03-28,4.31,Mobile,Australia,4.8
U0294,T0162,2023-11-13,8.47,Laptop,Japan,3.2
U0078,T0157,2024-02-21,19.55,TV,UK,
U0735,T0106,2024-03-27,21.37,Mobile,Germany,
U0475,T0112,2023-10-23,11.77,Laptop,Japan,
U0759,T0081,2023-10-26,19.02,Tablet,UK,1.9
U0249,T0043,2023-04-15,11.03,TV,Brazil,2.3
U0292,T0115,2023-05-04,12.4,Mobile,Brazil,4.1
U0649,T0106,2023-12-27,39.67,Tablet,Japan,3.5
U0031,T0079,2024-04-16,5.41,TV,Japan,
U0658,T0163,2023-02-26,19.52,Tablet,Brazil,1.8
U0021,T0122,2023-03-14,32.83,Laptop,India,4.7
U0107,T0189,2023-06-04,1.76,Laptop,UK,
U0602,T0085,2023-06-29,55.42,TV,UK,3.2
U0392,T0014,2024-04-03,19.21,Mobile,Germany,2.5
U0808,T0145,2023-06-16,7.23,Tablet,Canada,2.2
U0545,T0001,2023-12-30,12.06,Laptop,Brazil,3.6
U0316,T0134,2023-06-09,12.75,Tablet,India,1.6
U0763,T0131,2023-05-19,30.48,Mobile,USA,1.2
U0075,T0067,2023-01-04,8.5,Laptop,Germany,
U0416,T0176,2023-02-12,34.32,,UK,1.6
U0064,T0182,2023-04-20,35.63,Tablet,Japan,3.5
U0463,T0065,2023-08-26,115.56,Laptop,UK,1.2
U0245,T0159,2023-06-14,22.01,TV,Brazil,4.4
U0638,T0021,2023-07-19,72.32,Mobile,USA,1.0
U0746,T0128,2023-12-22,30.72,TV,Australia,
U0398,T0022,2023-04-27,16.89,Tablet,Germany,2.4
U0223,T0169,2024-02-11,2.49,Tablet,Germany,4.6
U0028,T0086,2023-02-04,19.11,Mobile,USA,2.5
U0414,T0188,2023-02-04,32.32,Tablet,USA,
U0422,T0065,2023-05-28,10.94,Mobile,UK,2.5
U0714,T0078,2024-04-22,10.99,Tablet,Canada,2.9
U0812,T0113,2023-07-03,16.78,Laptop,USA,2.7
U0240,T0149,2023-03-24,37.71,Tablet,India,1.7
U0034,T0184,2024-05-22,8.12,TV,Germany,4.2
U0047,T0005,2024-04-11,50.39,Laptop,UK,3.2
U0260,T0197,2023-12-07,24.23,Mobile,Australia,2.2
U0554,T0190,2024-02-12,29.0,TV,Canada,2.6
U0908,T0196,2024-04-27,22.13,Laptop,India,
U0782,T0097,2024-06-12,36.23,TV,Canada,4.2
U0034,T0149,2023-12-25,5.72,Mobile,UK,
U0543,T0167,2023-08-16,0.61,Tablet,UK,2.9
U0344,T0064,2023-02-15,2.04,Tablet,Germany,
U0822,T0191,2023-01-31,26.07,Laptop,India,2.1
U0564,T0053,2024-02-13,83.62,Tablet,Australia,4.4
U0949,T0106,2023-06-23,56.24,Laptop,Canada,4.0
U0333,T0082,2023-11-15,10.57,Mobile,Japan,1.8
U0603,T0064,2024-04-25,12.04,TV,UK,4.5
U0687,T0137,2024-01-26,56.09,TV,Australia,4.0
U0036,T0087,2023-11-16,28.71,Laptop,Australia,1.6
U0626,T0146,2024-03-13,23.45,Tablet,Germany,3.3
U0046,T0014,2023-09-29,106.17,Mobile,Japan,1.1
U0633,T0062,2024-02-29,9.74,Laptop,USA,1.8
U0424,T0115,2023-06-22,21.14,Mobile,Japan,
U0772,T0113,2023-10-08,6.31,Laptop,Germany,
U0828,T0101,2024-02-11,12.89,TV,  ,4.6
U0366,T0064,2023-03-30,2.3,TV,USA,
U0328,T0012,2024-02-07,47.53,Mobile,UK,
U0690,T0183,2024-02-18,83.2,Laptop,Canada,
U0079,T0173,2024-05-18,26.24,Tablet,Canada,3.4
U0176,T0087,2024-04-10,2.34,Mobile,Canada,2.2
U0143,T0173,2023-05-30,25.96,Mobile,UK,
U0253,T0092,2023-09-21,13.07,TV,Japan,4.4
U0990,T0057,2024-02-04,6.52,TV,Japan,3.7
U0166,T0004,2023-06-13,43.01,Tablet,Brazil,
U0920,T0063,2024-06-16,4.28,Mobile,Australia,3.0
U0574,T0002,2023-08-10,16.0,Mobile,Germany,1.8
U0834,T0035,2023-07-19,1.89,Laptop,India,3.5
U0361,T0200,2023-07-06,25.79,Laptop,Australia,2.5
U0531,T0082,2023-01-25,35.02,TV,Japan,2.7
U0245,T0147,2023-02-22,16.51,TV,USA,1.6
U0374,T0110,2023-01-14,0.46,Mobile,Australia,1.1
U0482,T0091,2023-01-06,54.75,Mobile,USA,1.9
U0821,T0041,2023-03-31,18.26,Tablet,UK,1.9
U0484,T0024,2023-10-23,63.88,Laptop,UK,3.3
U0593,T0162,2023-06-29,45.7,Mobile,Australia,
U0721,T0199,2024-05-30,17.19,Tablet,Brazil,3.0
U0427,T0127,2023-05-09,35.7,Mobile,India,
U0749,T0143,2024-06-07,13.15,Mobile,UK,
U0031,T0039,2024-04-27,43.62,Mobile,Canada,
U0632,T0109,2023-12-20,27.34,TV,Australia,
U0681,T0032,2024-05-28,11.2,TV,USA,3.2
U0064,T0162,2023-09-27,14.87,TV,India,3.9
U0449,T0100,2023-05-31,31.05,Tablet,Germany,1.5
U0496,T0095,2024-01-04,18.37,Tablet,UK,1.9
U0138,T0186,2024-05-10,39.86,Mobile,UK,
U0105,T0042,2023-11-19,3.25,Tablet,India,1.2
U0099,T0055,2024-02-06,13.99,Mobile,UK,4.6
U0260,T0120,2024-01-06,33.19,TV,Canada,
U0405,T0180,2023-12-13,38.06,TV,Australia,2.6
U0794,T0157,2023-10-31,28.6,Tablet,Canada,3.3
U0437,T0153,2023-01-05,49.06,Tablet,Japan,1.6
U0589,T0165,2024-02-20,13.92,Laptop,Germany,
U0491,T0065,2023-03-09,14.37,TV,Canada,4.6
U0675,T0079,2023-01-04,61.59,Laptop,UK,3.3
U0597,T0012,2023-03-31,38.11,Tablet,Australia,2.5
U0056,T0068,2024-02-25,17.02,Mobile,Australia,3.7
U0521,T0011,2023-12-15,6.34,TV,Australia,3.9
U0431,T0072,2024-01-05,52.24,Tablet,Canada,
U0612,T0007,2024-01-24,13.04,Laptop,Japan,4.0
U0142,T0156,2023-07-22,64.73,Laptop,Germany,
U0586,T0181,2023-12-22,17.68,TV,Germany,3.7
U0756,T0009,2023-10-03,11.65,Mobile,Germany,
U0304,T0182,2023-04-17,35.74,Laptop,UK,1.5
U0480,T0173,2024-04-25,15.55,Tablet,Germany,1.6
U0879,T0195,2023-07-10,20.8,Tablet,UK,
U0111,T0153,2024-05-06,12.17,Mobile,Canada,4.5
U0699,T0056,2023-01-29,7.01,Mobile,Germany,1.4
U0335,T0154,2023-04-14,1.6,TV,UK,2.5
U0243,T0035,2023-12-01,30.8,TV,India,2.9
U0025,T0174,2023-11-02,14.36,Tablet,India,
U0331,T0046,2023-03-31,123.34,Mobile,Brazil,3.9
U0689,T0137,2023-10-29,28.34,Mobile,Canada,4.9
U0620,T0155,2023-03-08,19.05,Laptop,India,
U0201,T0162,2023-12-23,87.37,Tablet,Japan,3.8
U0893,T0135,2023-09-24,32.74,Mobile,India,
U0649,T0177,2024-06-02,27.39,Mobile,Brazil,2.9
U0421,T0045,2023-05-25,101.57,Mobile,USA,3.2
U0584,T0105,2023-09-18,36.88,Tablet,USA,3.0
U0311,T0044,2023-12-21,30.99,Laptop,Canada,2.7
U0978,T0070,2023-04-13,77.43,TV,Australia,
U0379,T0043,2023-10-28,16.3,Mobile,Canada,
U0330,T0142,2023-09-12,7.83,Laptop,Brazil,1.9
U0530,T0073,2024-03-20,1.25,TV,India,3.8
U0870,T0033,2024-01-31,52.13,TV,Australia,4.3
U0327,T0148,2023-10-07,44.62,Mobile,India,1.1
U0771,T0040,2023-08-31,32.19,Laptop,Japan,3.0
U0266,T0060,2024-05-10,41.15,TV,Australia,4.7
U0384,T0196,2023-09-03,9.01,TV,UK,4.2
U0835,T0048,2023-11-06,30.47,TV,Australia,2.8
U0609,T0193,2024-03-12,1.43,Laptop,UK,
U0280,T0113,2023-04-02,5.85,Laptop,UK,1.3
U0775,T0042,2023-04-19,20.02,Laptop,Japan,4.5
U0464,T0046,2023-11-18,9.02,Laptop,Germany,2.0
U0910,T0019,2023-04-30,55.96,Mobile,Brazil,4.5
U0464,T0111,2023-12-09,46.91,Tablet,USA,4.4
U0445,T0113,2023-04-25,7.44,Tablet,India,3.9
U0953,T0039,2023-10-06,38.88,TV,India,2.9
U0866,T0046,2024-01-23,15.08,Laptop,Brazil,2.8
U0839,T0011,2023-02-28,14.12,Tablet,Canada,2.4
U0676,T0055,2023-03-05,53.22,Tablet,Australia,3.7
U0058,T0104,2023-08-12,6.1,Tablet,Brazil,4.0
U0191,T0121,2023-07-14,20.1,TV,India,3.5
U0438,T0019,2024-05-12,5.88,Mobile,Germany,2.4
U0717,T0147,2024-01-09,1.26,TV,Japan,
U0478,T0084,2024-02-24,18.34,Mobile,Brazil,2.6
U0821,T0010,2023-06-01,34.23,Mobile,Brazil,
U0715,T0065,2023-10-04,27.98,Mobile,Japan,1.8
U0415,T0022,2023-06-30,17.71,Laptop,Canada,4.2
U0989,T0067,2024-03-23,14.3,Tablet,India,
U0351,T0176,2023-12-07,5.19,Tablet,India,4.7
U0827,T0160,2023-02-18,19.43,Laptop,Brazil,3.6
U0622,T0196,2023-09-27,0.69,Laptop,India,
U0063,T0197,2024-04-17,4.09,Mobile,Brazil,3.5
U0125,T0072,2024-04-02,46.15,Mobile,Germany,
U0088,T0115,2023-11-16,13.36,TV,Germany,1.3
U0259,T0025,2023-11-14,115.99,TV,Australia,2.6
U0319,T0096,2023-05-27,6.88,Tablet,Japan,2.2
U0972,T0101,2024-01-14,31.43,Mobile,Japan,2.9
U0951,T0158,2023-01-21,53.68,Mobile,  ,2.8
U0390,T0130,2023-08-26,86.44,TV,Japan,
U0675,T0049,2024-03-28,55.82,Laptop,Brazil,3.6
U0597,T0185,2023-01-29,32.32,Laptop,Brazil,
U0990,T0148,2023-04-11,10.58,Tablet,USA,4.3
U0990,T0096,2023-08-22,44.91,Tablet,Australia,3.9
U0279,T0098,2023-05-02,22.48,TV,Japan,1.6
U0156,T0123,2023-05-23,75.1,TV,UK,
U0091,T0083,2023-08-04,41.93,TV,USA,3.8
U0046,T0075,2023-03-07,4.4,TV,Germany,4.6
U0849,T0138,2024-04-01,10.01,Mobile,USA,
U0380,T0136,2023-11-26,62.69,Mobile,India,1.8
U0633,T0049,2023-01-29,34.87,Tablet,Japan,3.8
U0300,T0025,2023-11-17,31.56,Laptop,Germany,4.3
U0238,T0197,2023-07-20,1.67,Mobile,India,
U0872,T0115,2023-11-11,20.56,Laptop,Brazil,4.7
U0213,T0183,2023-10-25,7.14,Mobile,USA,2.2
U0214,T0129,2023-02-12,33.5,TV,Australia,
U0416,T0162,2023-09-18,5.41,Tablet,USA,3.6
U0580,T0067,2023-09-06,16.18,Tablet,Canada,
U0700,T0141,2024-05-10,20.21,Mobile,India,3.7
U0240,T0157,2023-02-13,63.74,Laptop,Canada,4.3
U0852,T0084,2023-04-13,32.33,Mobile,Canada,
U0687,T0079,2023-01-18,15.78,Laptop,India,4.8
U0069,T0048,2024-06-24,29.64,Laptop,Japan,
U0682,T0165,2024-06-17,103.55,TV,Canada,4.3
U0558,T0017,2023-03-04,36.51,Mobile,India,
U0571,T0076,2023-09-04,41.42,Laptop,Japan,
U0789,T0112,2023-05-24,5.74,Tablet,Japan,2.3
U0802,T0068,2024-01-02,8.83,Laptop,Germany,1.3
U0072,T0068,2023-07-13,22.93,Tablet,Germany,
U0463,T0072,2023-07-09,110.4,Laptop,India,3.3
U0402,T0098,2023-06-16,48.34,Tablet,USA,1.9
U0720,T0180,2023-09-26,20.61,Mobile,USA,2.9
U0354,T0062,2023-03-19,9.93,Tablet,Brazil,1.2
U0659,T0187,2023-01-25,34.91,Mobile,Brazil,
U0142,T0182,2024-06-17,15.17,Laptop,India,1.9
U0974,T0157,2023-04-02,33.03,TV,Australia,
U0493,T0078,2023-08-20,67.26,Mobile,India,
U0189,T0072,2024-03-31,6.0,Laptop,Brazil,
U0971,T0074,2023-10-30,3.17,TV,UK,3.3
U0401,T0123,2024-06-17,62.18,Mobile,India,
U0371,T0054,2023-12-20,25.31,Tablet,UK,1.0
U0945,T0121,2023-04-25,74.41,Tablet,Germany,2.2
U0870,T0153,2023-11-14,5.91,Laptop,UK,2.1
U0376,T0124,2023-04-18,137.08,Laptop,USA,
U0695,T0135,2023-05-18,3.2,Mobile,Canada,
U0463,T0084,2024-04-12,9.11,Tablet,USA,4.1
U0767,T0050,2024-06-26,10.65,Mobile,Canada,4.9
U0181,T0194,2023-01-07,84.9,Tablet,Canada,
U0236,T0090,2024-05-13,14.99,Mobile,Canada,1.6
U0771,T0179,2024-04-09,45.57,Mobile,Brazil,
U0459,T0031,2023-12-01,90.36,Tablet,Canada,1.9
U0058,T0146,2023-02-27,84.46,Laptop,Australia,
U0955,T0002,2023-08-05,98.76,Mobile,USA,
U0163,T0039,2023-12-24,19.3,TV,Japan,2.7
U0546,T0078,2023-06-28,37.2,TV,UK,2.7
U0102,T0181,2023-08-01,21.25,Mobile,Germany,4.6
U0356,T0053,2023-07-01,13.27,Tablet,Australia,
U0408,T0158,2023-06-13,5.54,TV,UK,3.9
